Station: Magadino-Cadenazzo
Rural, < 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
29.11.2021 22:00;61.2;2.8;0.3;2.6;1.6;0.1;2.7;5.2;0.0;0.0
29.11.2021 23:00;58.2;3.3;0.4;3.1;1.8;0.1;3.5;4.4;0.0;0.0
30.11.2021 00:00;58.1;2.4;0.3;2.5;1.6;0.1;2.5;3.8;0.0;0.0
30.11.2021 01:00;58.1;2.5;0.4;1.9;1.4;0.1;2.9;3.4;0.0;0.0
30.11.2021 02:00;49.3;4.1;0.4;2.1;1.6;0.1;4.3;2.3;0.0;0.0
30.11.2021 03:00;43.4;4.1;0.4;2.6;1.8;0.1;4.7;-0.4;0.0;0.0
30.11.2021 04:00;26.0;13.6;0.5;3.4;1.8;0.1;13.8;-1.3;0.0;0.0
30.11.2021 05:00;24.6;9.9;0.5;3.1;1.6;0.1;10.7;-2.4;0.0;0.0
30.11.2021 06:00;20.9;10.7;0.6;2.5;1.6;0.1;11.5;-2.5;0.0;0.0
30.11.2021 07:00;12.0;20.4;0.7;4.3;2.1;0.3;24.1;-3.0;0.0;0.0
30.11.2021 08:00;7.6;20.0;0.7;3.9;1.9;0.2;25.0;-3.3;0.0;0.0
30.11.2021 09:00;4.4;28.7;1.1;8.6;3.2;0.7;63.4;-2.9;0.0;4.7
30.11.2021 10:00;5.8;37.4;2.0;15.5;5.4;1.2;121.0;-1.8;0.0;82.5
30.11.2021 11:00;9.8;56.9;3.4;27.7;9.6;1.6;205.4;1.8;0.0;291.5
30.11.2021 12:00;28.2;31.8;1.8;11.9;5.0;0.7;68.8;4.1;0.0;354.8
30.11.2021 13:00;32.6;35.8;1.9;15.6;4.6;0.5;66.3;5.5;0.0;384.3
30.11.2021 14:00;46.6;21.9;1.2;11.9;3.1;0.3;33.5;6.8;0.0;352.7
30.11.2021 15:00;45.6;18.8;1.0;7.8;2.3;0.3;27.0;6.8;0.0;239.3
30.11.2021 16:00;9.8;72.5;1.9;42.7;11.4;1.5;167.5;4.1;0.0;37.7
30.11.2021 17:00;6.7;52.0;1.4;26.1;10.1;1.2;83.0;2.3;0.0;1.0
30.11.2021 18:00;3.7;50.5;1.4;23.2;10.6;1.6;91.5;1.3;0.0;0.0
30.11.2021 19:00;3.7;48.0;1.6;27.7;12.4;2.1;111.2;0.0;0.0;0.0
30.11.2021 20:00;3.3;47.7;1.5;23.4;11.1;1.8;105.2;-0.4;0.0;0.0
30.11.2021 21:00;3.6;42.9;1.5;23.2;13.5;2.0;110.0;-0.7;0.0;0.0
30.11.2021 22:00;4.7;42.0;1.7;24.6;16.2;2.1;98.0;-0.8;0.0;0.0
30.11.2021 23:00;3.8;35.2;1.3;20.6;15.1;1.7;73.4;-1.3;0.0;0.0
01.12.2021 00:00;3.3;34.3;1.1;20.7;16.2;1.6;61.2;-1.6;0.0;0.0
01.12.2021 01:00;2.9;31.5;1.2;22.5;16.6;1.6;60.4;-1.5;0.0;0.0
01.12.2021 02:00;2.9;32.7;1.5;20.7;16.3;1.5;53.3;-1.6;0.0;0.0
01.12.2021 03:00;2.3;34.3;1.7;19.4;14.8;1.3;55.1;-1.0;0.0;0.0
01.12.2021 04:00;1.7;31.0;1.5;17.4;13.2;1.2;46.3;-2.0;0.0;0.0
01.12.2021 05:00;1.9;30.3;1.4;16.7;12.3;1.0;43.9;-1.5;0.0;0.0
01.12.2021 06:00;2.0;27.7;1.4;13.4;10.1;0.9;36.4;-2.3;0.0;0.0
01.12.2021 07:00;1.5;25.9;1.3;12.7;9.5;0.9;31.8;-2.2;0.0;0.0
01.12.2021 08:00;1.3;23.5;1.0;11.9;8.8;0.8;32.2;-3.1;0.0;0.0
01.12.2021 09:00;3.3;25.2;1.4;21.4;10.6;1.3;63.8;-2.0;0.0;5.2
01.12.2021 10:00;;;;19.4;10.4;1.4;;-0.6;0.0;71.5
01.12.2021 11:00;7.7;48.7;5.7;28.7;13.2;1.9;186.6;1.6;0.0;217.3
01.12.2021 12:00;7.7;46.3;5.2;29.6;13.9;1.6;151.8;2.4;0.0;131.0
01.12.2021 13:00;13.8;34.1;3.6;15.4;7.6;0.9;56.2;4.2;0.0;112.2
01.12.2021 14:00;14.7;37.5;3.3;16.5;7.7;0.9;61.0;4.8;0.0;86.7
01.12.2021 15:00;12.8;36.6;2.8;14.6;7.9;0.9;53.3;5.2;0.0;68.5
01.12.2021 16:00;19.5;33.3;2.2;11.3;6.2;0.6;39.9;5.4;0.0;14.7
01.12.2021 17:00;15.6;31.7;1.8;9.7;6.0;0.8;35.8;4.6;0.0;0.0
01.12.2021 18:00;2.8;45.9;1.9;18.9;12.6;1.6;65.9;4.2;0.0;0.0
01.12.2021 19:00;2.2;46.5;1.8;18.5;12.7;1.7;81.3;3.8;0.0;0.0
01.12.2021 20:00;3.0;42.6;1.7;21.0;15.3;2.3;86.5;3.6;0.3;0.0
01.12.2021 21:00;2.4;37.8;1.5;20.1;15.3;1.8;77.5;3.8;0.2;0.0
01.12.2021 22:00;2.7;36.9;1.6;22.0;17.3;2.0;85.3;4.0;0.0;0.0
01.12.2021 23:00;3.1;37.7;1.9;25.1;19.6;1.9;70.9;4.5;0.0;0.0
02.12.2021 00:00;4.6;38.0;2.1;24.2;17.4;1.4;44.4;4.8;0.0;0.0
02.12.2021 01:00;5.6;36.3;2.1;23.1;16.4;1.2;39.4;4.7;0.0;0.0
02.12.2021 02:00;3.7;34.9;2.1;24.4;16.7;1.2;37.0;4.0;0.0;0.0
02.12.2021 03:00;2.2;31.3;1.4;22.0;15.7;1.2;35.0;3.3;0.0;0.0
02.12.2021 04:00;1.2;26.6;1.1;20.4;15.2;1.2;32.4;2.2;0.0;0.0
02.12.2021 05:00;1.0;24.0;0.8;19.7;15.2;1.2;29.4;1.2;0.0;0.0
02.12.2021 06:00;0.9;21.6;0.8;18.0;13.8;1.1;32.2;0.8;0.0;0.0
02.12.2021 07:00;0.7;19.7;0.8;13.6;11.0;0.9;28.5;0.4;0.0;0.0
02.12.2021 08:00;0.7;17.5;0.5;10.8;9.1;0.7;26.0;-0.1;0.0;0.0
02.12.2021 09:00;2.8;14.7;0.5;11.5;9.7;1.0;33.3;-0.7;0.0;17.3
02.12.2021 10:00;3.2;20.0;1.2;16.0;11.5;1.5;94.0;0.2;0.0;63.8
02.12.2021 11:00;5.1;45.6;3.7;25.7;15.8;2.8;243.1;3.2;0.0;242.2
02.12.2021 12:00;11.0;37.5;3.4;22.0;13.6;1.4;129.3;5.2;0.0;338.8
02.12.2021 13:00;26.2;20.1;2.4;10.7;7.6;0.5;38.3;6.5;0.0;358.3
02.12.2021 14:00;28.8;20.8;1.8;12.1;6.0;0.5;40.5;7.3;0.0;319.7
02.12.2021 15:00;31.5;16.3;1.5;7.4;3.9;0.5;26.3;7.1;0.0;224.3
02.12.2021 16:00;9.2;54.8;1.9;12.5;6.3;2.6;145.4;4.7;0.0;18.5
02.12.2021 17:00;2.6;45.3;1.6;18.7;8.8;1.5;112.8;3.3;0.0;0.8
02.12.2021 18:00;2.1;44.1;1.6;21.9;11.0;2.1;136.0;1.8;0.0;0.0
02.12.2021 19:00;1.9;43.6;1.5;22.8;12.8;2.5;139.3;0.9;0.0;0.0
02.12.2021 20:00;2.4;43.6;1.4;25.0;16.2;3.5;131.8;0.6;0.0;0.0
02.12.2021 21:00;2.1;40.0;1.1;18.9;12.8;2.3;85.7;1.7;0.0;0.0
02.12.2021 22:00;13.2;34.9;0.8;15.4;11.2;1.2;41.8;2.8;0.0;0.0
02.12.2021 23:00;49.8;11.0;0.5;6.8;4.5;0.4;11.4;6.5;0.0;0.0
03.12.2021 00:00;64.0;2.3;0.5;1.5;0.7;0.1;2.3;6.6;0.0;0.0
03.12.2021 01:00;57.7;4.2;0.5;2.0;1.2;0.1;4.6;4.4;0.0;0.0
03.12.2021 02:00;58.5;2.8;0.5;1.9;1.0;0.1;2.8;3.1;0.0;0.0
03.12.2021 03:00;56.3;2.3;0.5;2.0;0.9;0.0;2.3;2.3;0.0;0.0
03.12.2021 04:00;55.9;2.7;0.5;1.8;0.7;0.0;3.0;2.6;0.0;0.0
03.12.2021 05:00;56.9;2.7;0.4;1.7;0.6;0.0;3.0;3.1;0.0;0.0
03.12.2021 06:00;60.7;2.4;0.5;1.6;0.4;0.0;2.4;4.5;0.0;0.0
03.12.2021 07:00;59.5;3.6;0.7;1.2;0.4;0.0;3.9;3.2;0.0;0.0
03.12.2021 08:00;58.9;7.0;0.8;3.9;0.8;0.1;7.2;4.2;0.0;0.0
03.12.2021 09:00;57.0;9.6;0.9;5.1;1.1;0.1;10.4;4.2;0.0;8.7
03.12.2021 10:00;60.4;8.3;0.9;5.7;1.1;0.1;9.6;5.3;0.0;65.3
03.12.2021 11:00;64.8;6.2;0.7;6.7;1.2;0.1;7.8;6.7;0.0;301.5
03.12.2021 12:00;66.7;6.4;0.7;4.6;1.1;0.1;8.6;7.6;0.0;366.0
03.12.2021 13:00;70.6;4.6;0.5;4.7;1.0;0.1;6.5;8.6;0.0;381.0
03.12.2021 14:00;70.7;5.8;0.5;4.1;1.0;0.1;7.5;9.3;0.0;340.2
03.12.2021 15:00;71.4;5.8;0.5;4.2;1.0;0.1;6.9;9.3;0.0;216.8
03.12.2021 16:00;66.4;8.8;0.7;6.8;1.3;0.1;9.7;8.1;0.0;65.2
03.12.2021 17:00;55.1;18.7;1.0;9.8;2.3;0.3;19.3;6.8;0.0;7.5
03.12.2021 18:00;49.8;20.9;1.2;10.4;3.2;0.4;21.3;5.2;0.0;0.0
03.12.2021 19:00;45.7;19.5;1.5;9.7;3.9;0.5;20.0;3.7;0.0;0.0
03.12.2021 20:00;39.9;19.3;1.3;10.8;5.1;0.5;19.8;2.6;0.0;0.0
03.12.2021 21:00;30.9;22.6;1.2;11.4;6.5;0.7;23.1;0.7;0.0;0.0
03.12.2021 22:00;20.9;24.2;1.1;19.2;10.4;0.8;25.5;-0.3;0.0;0.0
03.12.2021 23:00;16.9;24.6;0.9;18.1;11.3;0.9;25.9;-0.7;0.0;0.0
04.12.2021 00:00;13.8;23.3;0.9;18.2;12.6;1.0;24.9;-1.0;0.0;0.0
04.12.2021 01:00;9.5;26.4;0.9;22.2;14.0;1.0;28.8;-1.5;0.0;0.0
04.12.2021 02:00;7.4;24.2;0.8;19.8;13.6;1.0;25.5;-1.4;0.0;0.0
04.12.2021 03:00;6.1;25.5;0.8;19.7;13.1;0.9;28.8;-1.4;0.0;0.0
04.12.2021 04:00;5.3;28.1;1.0;18.9;12.7;0.9;34.1;-1.1;0.0;0.0
04.12.2021 05:00;3.1;29.1;1.0;16.8;11.3;0.9;34.7;-1.3;0.0;0.0
04.12.2021 06:00;4.5;26.6;1.2;16.8;11.3;0.8;28.8;-1.3;0.0;0.0
04.12.2021 07:00;2.9;24.3;1.1;15.8;10.5;0.8;28.2;-1.8;0.0;0.0
04.12.2021 08:00;3.4;23.7;1.1;13.4;9.1;0.8;27.2;-1.6;0.0;0.0
04.12.2021 09:00;6.1;26.8;1.8;12.5;8.0;0.9;41.9;-1.5;0.0;10.8
04.12.2021 10:00;8.3;27.1;1.9;18.9;8.7;1.2;59.7;-1.4;0.0;66.3
04.12.2021 11:00;14.1;33.7;2.9;26.0;10.1;1.4;78.5;1.7;0.0;208.7
04.12.2021 12:00;22.1;37.0;2.7;17.2;7.9;1.0;72.7;3.5;0.0;241.5
04.12.2021 13:00;44.7;21.1;1.7;11.6;5.4;0.6;33.7;5.8;0.0;376.3
04.12.2021 14:00;53.3;17.6;1.1;8.4;3.5;0.4;21.9;6.8;0.0;217.2
04.12.2021 15:00;42.5;25.8;1.1;13.8;4.3;0.5;29.6;6.4;0.0;64.7
04.12.2021 16:00;42.7;26.8;1.2;13.0;4.2;0.5;28.8;6.0;0.0;40.5
04.12.2021 17:00;19.5;41.6;1.5;20.5;7.7;0.8;49.3;4.1;0.0;4.2
04.12.2021 18:00;6.7;49.6;1.6;29.4;11.0;1.1;63.0;3.0;0.0;0.0
04.12.2021 19:00;4.2;45.6;1.4;28.0;11.7;1.5;65.9;1.7;0.0;0.0
04.12.2021 20:00;3.7;43.4;1.2;30.3;16.8;1.8;59.6;1.5;0.0;0.0
04.12.2021 21:00;3.8;42.2;1.3;29.3;17.8;1.9;68.2;0.4;0.0;0.0
04.12.2021 22:00;3.3;36.3;1.2;30.6;18.9;1.9;62.4;-0.1;0.0;0.0
04.12.2021 23:00;3.4;35.0;1.2;31.9;21.6;2.1;60.9;-0.6;0.0;0.0
05.12.2021 00:00;3.4;32.9;1.2;34.6;24.8;2.2;63.0;-0.3;0.0;0.0
05.12.2021 01:00;10.2;29.8;1.1;27.5;20.3;1.4;37.9;1.5;0.0;0.0
05.12.2021 02:00;23.3;17.0;0.9;17.1;12.3;0.8;18.1;1.7;0.0;0.0
05.12.2021 03:00;21.2;17.4;0.9;17.7;13.1;0.8;18.4;1.4;0.0;0.0
05.12.2021 04:00;15.5;17.7;0.9;17.6;12.8;0.8;18.6;0.4;0.0;0.0
05.12.2021 05:00;13.6;17.3;0.8;17.6;12.8;0.8;18.2;-0.3;0.0;0.0
05.12.2021 06:00;11.1;15.9;0.6;16.9;12.6;0.8;16.6;-0.8;0.0;0.0
05.12.2021 07:00;6.5;20.3;0.9;16.6;12.2;0.7;21.9;-1.0;0.0;0.0
05.12.2021 08:00;8.5;18.4;0.9;14.1;10.4;0.6;19.8;-1.5;0.0;0.0
05.12.2021 09:00;11.2;15.1;0.8;14.6;9.9;0.7;19.3;-1.8;0.0;4.0
05.12.2021 10:00;17.6;15.7;1.2;13.7;9.4;0.7;23.7;-0.7;0.0;46.2
05.12.2021 11:00;25.2;17.7;1.8;16.8;11.6;0.9;32.3;2.0;0.0;277.2
05.12.2021 12:00;37.1;17.1;2.1;15.2;9.8;0.8;27.0;4.4;0.0;342.5
05.12.2021 13:00;39.5;22.7;2.2;17.7;10.6;0.8;36.3;6.0;0.0;357.3
05.12.2021 14:00;51.7;19.5;1.9;11.9;6.7;0.5;27.5;7.5;0.0;321.0
05.12.2021 15:00;51.5;19.7;1.7;10.7;5.9;0.5;25.7;7.9;0.0;199.5
05.12.2021 16:00;54.8;14.7;1.1;9.3;4.8;0.3;16.6;6.7;0.0;15.2
05.12.2021 17:00;60.0;12.4;0.9;6.0;2.2;0.2;12.5;6.8;0.0;1.3
05.12.2021 18:00;61.1;11.3;0.9;5.7;2.9;0.3;11.5;6.8;0.0;0.0
05.12.2021 19:00;64.5;8.6;1.1;5.2;2.7;0.2;8.8;6.8;0.0;0.0
05.12.2021 20:00;60.0;9.6;1.4;6.6;3.8;0.3;9.9;5.0;0.0;0.0
05.12.2021 21:00;45.1;12.6;1.2;10.5;6.8;0.5;13.2;1.6;0.0;0.0
05.12.2021 22:00;37.7;13.0;1.1;17.0;12.5;0.8;13.6;0.3;0.0;0.0
05.12.2021 23:00;28.6;12.9;0.9;21.5;15.0;0.9;13.7;-0.4;0.0;0.0
06.12.2021 00:00;25.7;14.2;0.8;17.7;13.1;0.8;15.0;-1.7;0.0;0.0
06.12.2021 01:00;27.6;10.0;0.7;15.4;11.0;0.6;10.8;-2.0;0.0;0.0
06.12.2021 02:00;30.4;12.0;1.0;10.9;8.0;0.4;12.3;-1.0;0.0;0.0
06.12.2021 03:00;28.7;12.5;0.9;9.8;6.7;0.4;12.9;-2.4;0.0;0.0
06.12.2021 04:00;23.8;20.2;1.0;8.0;5.2;0.3;21.7;-1.6;0.0;0.0
06.12.2021 05:00;33.8;11.3;1.0;5.7;3.6;0.2;11.4;-1.3;0.0;0.0
06.12.2021 06:00;32.4;14.6;1.0;5.0;2.6;0.2;15.0;-2.0;0.0;0.0
06.12.2021 07:00;27.9;18.5;1.1;3.2;2.1;0.2;20.1;-2.0;0.0;0.0
06.12.2021 08:00;12.9;33.3;1.2;6.4;2.7;0.5;40.6;-2.8;0.0;0.0
06.12.2021 09:00;13.3;37.3;1.4;10.3;3.3;0.7;55.2;-2.0;0.0;3.8
06.12.2021 10:00;14.3;38.4;1.7;13.0;4.8;1.0;70.6;-2.0;0.0;37.5
06.12.2021 11:00;17.6;43.4;2.8;24.0;7.6;1.6;98.4;2.0;0.0;277.2
06.12.2021 12:00;25.5;43.8;2.6;29.6;8.8;1.3;87.1;5.6;0.0;343.3
