Station: Sion-Aéroport-A9
Rural, motorway
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
29.10.2021 16:00;43.4;32.3;;10.3;46.6;15.1;0.0;167.7
29.10.2021 17:00;35.8;35.3;;11.7;46.7;13.1;0.0;73.7
29.10.2021 18:00;10.5;64.7;;12.7;117.1;10.4;0.0;4.5
29.10.2021 19:00;5.0;64.2;;11.0;97.4;8.3;0.0;0.0
29.10.2021 20:00;0.8;72.6;;12.3;181.5;7.4;0.0;0.0
29.10.2021 21:00;0.9;61.9;;10.5;126.1;5.7;0.0;0.0
29.10.2021 22:00;0.8;59.8;;9.8;139.0;4.8;0.0;0.0
29.10.2021 23:00;0.9;57.9;;8.7;117.4;4.3;0.0;0.0
30.10.2021 00:00;1.4;50.8;;7.3;86.2;4.4;0.0;0.0
30.10.2021 01:00;5.6;45.4;;6.2;61.9;3.7;0.0;0.0
30.10.2021 02:00;6.2;40.4;;5.8;55.4;3.7;0.0;0.0
30.10.2021 03:00;16.0;28.9;;4.5;35.2;3.2;0.0;0.0
30.10.2021 04:00;12.9;29.8;;4.6;34.6;3.5;0.0;0.0
30.10.2021 05:00;9.3;35.4;;4.2;51.7;3.2;0.0;0.0
30.10.2021 06:00;4.6;45.9;;4.3;71.7;2.9;0.0;0.0
30.10.2021 07:00;9.4;49.6;;4.1;77.7;3.6;0.0;0.5
30.10.2021 08:00;2.2;58.8;;4.6;109.7;5.6;0.0;9.5
30.10.2021 09:00;4.2;62.1;;6.0;134.0;7.1;0.0;58.0
30.10.2021 10:00;8.1;61.2;;6.2;119.8;9.3;0.0;64.8
30.10.2021 11:00;9.9;67.2;;7.3;142.0;10.7;0.0;90.3
30.10.2021 12:00;23.7;56.0;;6.4;91.8;13.3;0.0;120.5
30.10.2021 13:00;51.3;38.6;;4.3;55.7;15.0;0.0;160.0
30.10.2021 14:00;71.4;21.3;;3.7;29.5;16.4;0.0;227.5
30.10.2021 15:00;66.7;27.0;;2.8;37.1;15.9;0.0;100.7
30.10.2021 16:00;66.1;26.6;;2.1;35.9;15.8;0.0;64.2
30.10.2021 17:00;47.9;39.5;;3.0;56.6;13.7;0.0;19.2
30.10.2021 18:00;42.7;39.1;;3.6;50.7;13.6;0.0;0.5
30.10.2021 19:00;32.1;44.0;;4.5;54.7;12.9;0.0;0.0
30.10.2021 20:00;17.6;52.8;;5.0;66.1;11.6;0.4;0.0
30.10.2021 21:00;19.5;37.5;;5.6;49.4;10.9;0.3;0.0
30.10.2021 22:00;16.0;35.9;;5.6;47.0;9.6;0.0;0.0
30.10.2021 23:00;21.2;27.7;;4.7;34.3;9.2;0.0;0.0
31.10.2021 00:00;22.0;24.1;;4.0;30.0;9.0;0.0;0.0
31.10.2021 01:00;23.7;18.8;;3.7;22.0;9.1;0.0;0.0
31.10.2021 02:00;20.7;20.2;;3.9;23.4;8.9;0.0;0.0
31.10.2021 03:00;24.6;14.7;;3.8;16.1;8.7;0.0;0.0
31.10.2021 04:00;27.0;12.7;;3.6;13.7;8.3;0.0;0.0
31.10.2021 05:00;23.9;14.0;;4.1;15.3;8.3;0.0;0.0
31.10.2021 06:00;27.6;13.3;;3.8;14.3;8.6;0.0;0.0
31.10.2021 07:00;22.5;17.4;;3.7;19.6;8.0;0.0;0.0
31.10.2021 08:00;18.2;21.4;;3.8;26.5;7.8;0.0;20.0
31.10.2021 09:00;24.0;17.4;;3.3;24.0;8.9;0.0;77.2
31.10.2021 10:00;26.0;22.8;;3.4;38.1;11.1;0.0;162.2
